# number of photons to be run per band/weight
# (Kato et al., solar)
 1 1 1 1 1 0
 2 1 1 1 1 0
 3 1 1 1 1 0.00000204
 4 1 1 1 1 0.00109998
 5 1 1 1 1 0.00407312
 6 1 1 1 1 0.00626578
 7 1 1 1 1 0.00910083
 8 1 1 1 1 0.01475950
 9 1 1 1 1 0.00470566
10 1 1 1 1 0.00198887
10 1 1 1 2 0.00198877
10 1 1 1 3 0.00198842
10 1 1 1 4 0.00198651
10 1 1 1 5 0.00197318
11 1 1 1 1 0.00351250
12 1 1 1 1 0.00769678
12 1 1 1 2 0.00769631
12 1 1 1 3 0.00769387
12 1 1 1 4 0.00768120
12 1 1 1 5 0.00762379
12 1 1 1 6 0.00724355
13 1 1 1 1 0.00380020
14 1 1 1 1 0.00752243
14 1 1 1 2 0.00752197
14 1 1 1 3 0.00751998
14 1 1 1 4 0.00751150
14 1 1 1 5 0.00747408
14 1 1 1 6 0.00719182
15 1 1 1 1 0.00301798
16 1 1 1 1 0.00334123
16 1 1 1 2 0.00334084
16 1 1 1 3 0.00333549
16 1 1 1 4 0.00331806
16 1 1 1 5 0.00325364
16 1 1 1 6 0.00278825
16 1 1 2 1 0.00334123
16 1 1 2 2 0.00334084
16 1 1 2 3 0.00333549
16 1 1 2 4 0.00331806
16 1 1 2 5 0.00325364
16 1 1 2 6 0.00278825
16 1 1 3 1 0.00334124
16 1 1 3 2 0.00334084
16 1 1 3 3 0.00333546
16 1 1 3 4 0.00331804
16 1 1 3 5 0.00325364
16 1 1 3 6 0.00278822
16 1 1 4 1 0.00334003
16 1 1 4 2 0.00333962
16 1 1 4 3 0.00333427
16 1 1 4 4 0.00331685
16 1 1 4 5 0.00325243
16 1 1 4 6 0.00278727
16 1 1 5 1 0.00328119
16 1 1 5 2 0.00328080
16 1 1 5 3 0.00327552
16 1 1 5 4 0.00325843
16 1 1 5 5 0.00319516
16 1 1 5 6 0.00273820
16 1 1 6 1 0.00210116
16 1 1 6 2 0.00210092
16 1 1 6 3 0.00209754
16 1 1 6 4 0.00208660
16 1 1 6 5 0.00204614
16 1 1 6 6 0.00175388
17 1 1 1 1 0.00593126
17 1 1 1 2 0.00591767
17 1 1 1 3 0.00587840
17 1 1 1 4 0.00576982
17 1 1 1 5 0.00539728
17 1 1 1 6 0.00314728
18 1 1 1 1 0.00691908
18 1 1 2 1 0.00691908
18 1 1 3 1 0.00691908
18 1 1 4 1 0.00691879
18 1 1 5 1 0.00680257
18 1 1 6 1 0.00079575
19 1 1 1 1 0.00670406
19 1 1 1 2 0.00669617
19 1 1 1 3 0.00666623
19 1 1 1 4 0.00658170
19 1 1 1 5 0.00626708
19 1 1 1 6 0.00379677
20 1 1 1 1 0.00501117
20 1 1 1 2 0.00501112
20 1 1 1 3 0.00501050
20 1 1 1 4 0.00500746
20 1 1 1 5 0.00496850
21 1 1 1 1 0.00858561
21 1 1 1 2 0.00846184
21 1 1 1 3 0.00829476
21 1 1 1 4 0.00777780
21 1 1 1 5 0.00669097
21 1 1 1 6 0.00456396
21 1 1 1 7 0.00109105
21 1 1 1 8 4.2441e-08
22 1 1 1 1 0.00596639
22 1 1 1 2 0.00596583
22 1 1 1 3 0.00596431
22 1 1 1 4 0.00595603
22 1 1 1 5 0.00586147
22 1 1 1 6 0.00506677
23 1 1 1 1 0.00999469
23 1 1 1 2 0.00999335
23 1 1 1 3 0.00991795
23 1 1 1 4 0.00937468
23 1 1 1 5 0.00692484
23 1 1 1 6 0.00255727
23 1 1 1 7 6.9939e-09
24 1 1 1 1 0.01427150
24 1 1 1 2 0.01426530
24 1 1 1 3 0.01416220
24 1 1 1 4 0.01334030
24 1 1 1 5 0.00750300
24 1 1 1 6 0.00015061
24 1 1 1 7 0
24 1 1 1 8 0
25 1 1 1 1 0.00299735
25 1 1 1 2 0.00299659
25 1 1 1 3 0.00299544
25 1 1 1 4 0.00299219
25 1 1 1 5 0.00297036
25 1 1 1 6 0.00278793
25 2 1 1 1 0.00299738
25 2 1 1 2 0.00299660
25 2 1 1 3 0.00299542
25 2 1 1 4 0.00299224
25 2 1 1 5 0.00297035
25 2 1 1 6 0.00278792
25 3 1 1 1 0.00299710
25 3 1 1 2 0.00299632
25 3 1 1 3 0.00299515
25 3 1 1 4 0.00299194
25 3 1 1 5 0.00297009
25 3 1 1 6 0.00278768
25 4 1 1 1 0.00299492
25 4 1 1 2 0.00299414
25 4 1 1 3 0.00299298
25 4 1 1 4 0.00298975
25 4 1 1 5 0.00296792
25 4 1 1 6 0.00278564
25 5 1 1 1 0.00298112
25 5 1 1 2 0.00298033
25 5 1 1 3 0.00297917
25 5 1 1 4 0.00297599
25 5 1 1 5 0.00295425
25 5 1 1 6 0.00277282
25 6 1 1 1 0.00293863
25 6 1 1 2 0.00293781
25 6 1 1 3 0.00293665
25 6 1 1 4 0.00293351
25 6 1 1 5 0.00291202
25 6 1 1 6 0.00273322
25 7 1 1 1 0.00251233
25 7 1 1 2 0.00251168
25 7 1 1 3 0.00251070
25 7 1 1 4 0.00250801
25 7 1 1 5 0.00248969
25 7 1 1 6 0.00233678
26 1 1 1 1 0.00714746
26 1 1 1 2 0.00714536
26 1 1 1 3 0.00713862
26 1 1 1 4 0.00712283
26 1 1 1 5 0.00702316
26 1 1 1 6 0.00556652
26 1 1 1 7 0.00033313
26 1 1 1 8 5.8163e-07
26 1 1 1 9  0
26 1 1 1 10 0
26 1 1 1 11 0
27 1 1 1 1 0.00225877
27 1 1 1 2 0.00225609
27 1 1 1 3 0.00224505
27 1 1 1 4 0.00218158
27 1 1 1 5 0.00196434
27 1 1 1 6 0.00070482
27 2 1 1 1 0.00225567
27 2 1 1 2 0.00225299
27 2 1 1 3 0.00224197
27 2 1 1 4 0.00217860
27 2 1 1 5 0.00196165
27 2 1 1 6 0.00070385
27 3 1 1 1 0.00222821
27 3 1 1 2 0.00222556
27 3 1 1 3 0.00221467
27 3 1 1 4 0.00215206
27 3 1 1 5 0.00193776
27 3 1 1 6 0.00069528
27 4 1 1 1 0.00207235
27 4 1 1 2 0.00206990
27 4 1 1 3 0.00205976
27 4 1 1 4 0.00200153
27 4 1 1 5 0.00180223
27 4 1 1 6 0.00064665
27 5 1 1 1 0.00136696
27 5 1 1 2 0.00136534
27 5 1 1 3 0.00135865
27 5 1 1 4 0.00132025
27 5 1 1 5 0.00118878
27 5 1 1 6 0.00042655
27 6 1 1 1 2.0355e-05
27 6 1 1 2 2.0331e-05
27 6 1 1 3 2.0231e-05
27 6 1 1 4 1.9659e-05
27 6 1 1 5 1.7702e-05
27 6 1 1 6 6.3528e-06
28 1 1 1 1 0.00111443
28 1 1 1 2 0.00111401
28 1 1 1 3 0.00111248
28 1 1 1 4 0.00110319
28 1 1 1 5 0.00098369
29 1 1 1 1 0.00368041
29 1 1 1 2 0.00363414
29 1 1 1 3 0.00287256
29 1 1 1 4 0.00030438
29 1 1 1 5 0
29 1 1 1 6 0
29 1 1 1 7 0
29 1 1 1 8 0
29 2 1 1 1 0.00368040
29 2 1 1 2 0.00363414
29 2 1 1 3 0.00287256
29 2 1 1 4 0.00030438
29 2 1 1 5 0
29 2 1 1 6 0
29 2 1 1 7 0
29 2 1 1 8 0
29 3 1 1 1 0.00368040
29 3 1 1 2 0.00363414
29 3 1 1 3 0.00287256
29 3 1 1 4 0.00030438
29 3 1 1 5 0
29 3 1 1 6 0
29 3 1 1 7 0
29 3 1 1 8 0
29 4 1 1 1 0.00368040
29 4 1 1 2 0.00363414
29 4 1 1 3 0.00287256
29 4 1 1 4 0.00030438
29 4 1 1 5 0
29 4 1 1 6 0
29 4 1 1 7 0
29 4 1 1 8 0
29 5 1 1 1 0.00368041
29 5 1 1 2 0.00363413
29 5 1 1 3 0.00287256
29 5 1 1 4 0.00030438
29 5 1 1 5 0
29 5 1 1 6 0
29 5 1 1 7 0
29 5 1 1 8 0
29 6 1 1 1 0.00368041
29 6 1 1 2 0.00363412
29 6 1 1 3 0.00287256
29 6 1 1 4 0.00030438
29 6 1 1 5 0
29 6 1 1 6 0
29 6 1 1 7 0
29 6 1 1 8 0
29 7 1 1 1 0.00368036
29 7 1 1 2 0.00363408
29 7 1 1 3 0.00287252
