# Reference: Paur and Bass, 1985 Quadrennial Ozone Symposium, Halkidiki, Greece
# Comments : Compiled from data supplied by Michiel van Weele, KNMI, The Netherlands
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0          C1(T)       C2(T^2)
   267.061      8.68540e+02      4.98840e-02     -1.01500e-03
   267.111      8.70780e+02     -6.17340e-03     -2.22720e-03
   267.161      8.68430e+02      8.88490e-02     -9.21210e-04
   267.211      8.75760e+02     -2.76690e-02     -2.52870e-03
   267.261      8.75240e+02      1.67900e-02     -1.12920e-03
   267.311      8.81130e+02     -6.12690e-02     -2.12960e-03
   267.361      8.83320e+02     -8.44780e-02     -9.65850e-04
   267.411      8.85240e+02     -4.72260e-02     -1.04510e-04
   267.461      8.83370e+02      2.37190e-02      9.45970e-04
   267.511      8.87670e+02     -9.37970e-02     -1.14540e-03
   267.561      8.85000e+02      1.73410e-02      1.12060e-03
   267.611      8.83630e+02      2.13800e-02      2.08720e-03
   267.661      8.84410e+02     -2.39390e-02     -3.81860e-04
   267.711      8.78380e+02      5.10300e-02      1.88690e-03
   267.761      8.73910e+02      1.06930e-01      3.38440e-03
   267.811      8.74980e+02      2.23240e-02      4.92540e-04
   267.861      8.72010e+02      1.07770e-01      1.35860e-03
   267.911      8.67480e+02      8.03810e-02      7.62720e-04
   267.960      8.63300e+02      3.30960e-02      3.33750e-04
   268.010      8.60210e+02      1.11590e-02      2.27280e-04
   268.060      8.56060e+02      1.10080e-01      1.71590e-03
   268.110      8.50850e+02      1.31440e-01      6.72040e-04
   268.160      8.48580e+02      8.78850e-02      1.95810e-05
   268.210      8.45480e+02      2.04060e-02     -8.39830e-04
   268.260      8.44880e+02      1.15600e-02     -2.19710e-03
   268.310      8.37910e+02      9.56110e-02     -5.90930e-04
   268.360      8.29300e+02      1.64670e-01      1.61580e-03
   268.410      8.26400e+02      1.19190e-01      9.50650e-05
   268.460      8.26020e+02      5.34210e-02     -1.58990e-03
   268.510      8.24020e+02      7.21430e-02     -3.54890e-04
   268.560      8.22880e+02      6.83850e-02     -1.05780e-03
   268.610      8.17340e+02      8.19630e-02      6.99070e-04
   268.660      8.14950e+02      9.42330e-02      7.83570e-04
   268.710      8.12670e+02      7.94980e-02     -2.49210e-05
   268.760      8.10600e+02      1.00380e-01      1.05950e-03
   268.810      8.08370e+02      1.08400e-01      8.11750e-04
   268.860      8.04080e+02      1.05840e-01      9.21800e-04
   268.910      8.03030e+02      9.45330e-02     -2.60790e-04
   268.960      7.98800e+02      1.11280e-01      3.58500e-04
   269.010      7.98030e+02      9.03160e-02      1.88620e-04
   269.060      7.98540e+02      2.22890e-02     -2.09980e-03
   269.110      7.93050e+02      1.26880e-01      7.52110e-04
   269.160      7.92720e+02      9.63340e-02      9.65620e-04
   269.210      7.98630e+02     -3.01540e-02     -1.67850e-03
   269.260      7.99270e+02     -4.32280e-02     -1.77350e-03
   269.310      8.00880e+02     -2.76480e-02     -2.11220e-03
   269.360      8.01900e+02      8.10970e-03     -1.20090e-03
   269.410      8.07260e+02     -7.33570e-02     -2.08170e-03
   269.460      8.08650e+02     -3.82970e-02     -1.16030e-03
   269.510      8.11150e+02     -1.00190e-01     -2.03020e-03
   269.560      8.14050e+02     -7.73210e-02     -1.74220e-03
   269.610      8.11230e+02     -2.32950e-02      5.16920e-04
   269.660      8.10750e+02     -5.14360e-02      8.50270e-04
   269.710      8.05120e+02      1.20260e-01      4.05120e-03
   269.760      8.05100e+02      2.97530e-02      2.09820e-03
   269.810      8.07240e+02      6.55610e-02      6.22940e-04
   269.860      7.95460e+02      1.79410e-01      3.70350e-03
   269.910      7.90130e+02      2.06920e-01      4.87800e-03
   269.960      7.90130e+02      1.37140e-01      2.39670e-03
   270.010      7.87320e+02      5.96560e-02      1.01700e-03
   270.060      7.83440e+02      1.11620e-01      1.34890e-03
   270.110      7.82640e+02      5.89530e-02     -2.62970e-04
   270.160      7.78460e+02      5.25970e-02     -7.92080e-04
   270.210      7.69680e+02      1.21140e-01      1.14860e-03
   270.260      7.68430e+02      1.35560e-01      1.30620e-03
   270.310      7.63850e+02      1.92630e-01      3.40770e-03
   270.360      7.58160e+02      2.84900e-01      3.03220e-03
   270.410      7.58130e+02      1.19990e-01      1.52240e-03
   270.460      7.57130e+02      5.81120e-02     -8.95670e-04
   270.510      7.55940e+02      1.85470e-02     -2.11510e-03
   270.560      7.49190e+02      1.49890e-01      4.56300e-04
   270.610      7.47410e+02      1.23450e-01      2.16510e-04
   270.660      7.46320e+02      5.07880e-02     -1.02410e-03
   270.710      7.45080e+02      4.01030e-02     -1.61080e-03
   270.760      7.37720e+02      1.57200e-01      1.25460e-03
   270.810      7.36570e+02      9.61310e-02      1.60380e-03
   270.860      7.39920e+02     -4.65580e-03     -1.07620e-03
   270.910      7.34370e+02      9.18370e-02     -5.57400e-04
   270.960      7.30510e+02      1.12650e-01      1.07070e-03
   271.010      7.30710e+02      1.44150e-01      1.49990e-03
   271.060      7.31150e+02      1.67060e-01      3.60170e-04
   271.110      7.29270e+02      1.59200e-01      1.57390e-03
   271.160      7.26000e+02      8.31830e-02      8.92120e-04
   271.210      7.27050e+02      6.36540e-02     -2.56790e-04
   271.260      7.21930e+02      1.49280e-01      2.19700e-03
   271.310      7.21590e+02      6.31590e-02      9.60010e-04
   271.360      7.19400e+02      6.13870e-02      2.64270e-04
   271.410      7.15530e+02      1.72930e-01      2.98720e-03
   271.460      7.21110e+02      5.66550e-02     -5.24990e-04
   271.510      7.18270e+02      8.68710e-03     -1.17420e-04
   271.560      7.18980e+02      5.56080e-02     -8.69930e-04
   271.610      7.18450e+02      3.84670e-02     -5.75850e-04
   271.660      7.17310e+02      6.19780e-02      6.01790e-04
   271.710      7.17980e+02      1.14800e-01      8.77730e-04
   271.760      7.16710e+02      5.85680e-02      8.04860e-04
   271.810      7.15450e+02      2.86100e-02      8.42590e-04
   271.860      7.12940e+02      7.04400e-02      1.28300e-03
   271.910      7.07470e+02      1.88600e-01      4.09690e-03
   271.960      7.07230e+02      5.96550e-02      7.47350e-04
   272.010      7.03740e+02      1.90320e-01      3.52640e-03
   272.060      7.04470e+02      8.33580e-02      1.45870e-03
   272.110      6.97800e+02      1.37000e-01      2.15190e-03
   272.160      6.94520e+02      8.70610e-02      1.37830e-03
   272.210      6.90520e+02      1.56330e-01      1.46840e-03
   272.260      6.85940e+02      2.09800e-01      2.90520e-03
   272.310      6.84800e+02      2.69670e-01      3.28460e-03
   272.360      6.82280e+02      2.05920e-01      3.06580e-03
   272.410      6.81970e+02      1.81740e-01      2.46730e-03
   272.460      6.79900e+02      2.28480e-01      2.46790e-03
   272.510      6.80020e+02      1.28950e-01      8.34600e-04
   272.560      6.81130e+02      8.68650e-02     -2.05920e-04
   272.610      6.77170e+02      1.46100e-01      1.20840e-03
   272.660      6.72640e+02      3.26190e-02     -7.38280e-04
   272.710      6.69430e+02      2.05270e-01      1.65100e-03
   272.760      6.66820e+02      1.59590e-01      1.59980e-03
   272.810      6.66540e+02      1.40990e-01      7.04700e-04
   272.860      6.64240e+02      1.52010e-01      1.22950e-03
   272.910      6.64730e+02      6.85300e-02     -2.34520e-03
   272.960      6.65210e+02      7.04670e-02     -9.47010e-04
   273.010      6.63410e+02      1.20560e-01     -4.42490e-04
   273.060      6.61650e+02      8.13940e-02      4.26650e-04
   273.110      6.59980e+02      3.91710e-02     -6.19640e-04
   273.160      6.60810e+02     -3.12440e-02     -2.06690e-03
   273.210      6.57190e+02      3.31380e-02     -1.08190e-03
   273.260      6.53600e+02      7.92190e-02      1.38130e-04
   273.310      6.52140e+02      7.40910e-02     -7.49930e-04
   273.360      6.42550e+02      2.16660e-01      3.15680e-03
   273.410      6.36490e+02      2.01800e-01      4.03970e-03
   273.460      6.39230e+02      1.46800e-01      1.25120e-04
   273.510      6.33310e+02      2.86210e-01      3.78610e-03
   273.560      6.31300e+02      2.46320e-01      3.26820e-03
   273.610      6.29460e+02      2.38390e-01      2.36120e-03
   273.660      6.27390e+02      7.21180e-02     -2.02330e-04
   273.710      6.22360e+02      1.75050e-01      1.03100e-03
   273.760      6.21960e+02      2.04680e-01      1.13120e-03
   273.810      6.19240e+02      1.57640e-01      8.81310e-04
   273.860      6.14420e+02      1.80140e-01      6.29700e-04
   273.910      6.09400e+02      1.54570e-01      1.08490e-03
   273.960      6.07180e+02      1.61880e-01      5.34850e-04
   274.010      6.03870e+02      1.61800e-01      1.38540e-03
   274.060      6.03930e+02      7.72400e-02     -1.74970e-03
   274.110      5.99730e+02      1.25180e-01     -5.21620e-04
   274.160      5.93930e+02      1.70120e-01      1.55450e-04
   274.210      5.92080e+02      1.67780e-01      7.59990e-04
   274.260      5.94220e+02      6.64380e-02     -2.63170e-03
   274.310      5.88640e+02      1.70720e-01      7.23660e-04
   274.360      5.92190e+02      3.77010e-02     -1.97570e-03
   274.410      5.89310e+02      1.16060e-01     -4.25180e-05
   274.460      5.87700e+02      1.61890e-01      6.31190e-04
   274.510      5.92360e+02      5.13060e-02     -1.74030e-03
   274.560      5.89460e+02      9.81420e-02      1.53710e-05
   274.610      5.91440e+02      8.94440e-02      3.60640e-04
   274.660      5.91040e+02      8.00140e-02      3.43970e-04
   274.710      5.90820e+02      1.29890e-01      1.27330e-03
   274.760      5.91410e+02      3.90830e-02     -1.28070e-03
   274.810      5.91950e+02      3.63270e-02     -1.40060e-03
   274.860      5.88920e+02      1.36680e-01      1.31570e-03
   274.910      5.85210e+02      1.04800e-01      3.71490e-04
   274.960      5.84720e+02      8.11840e-02     -1.78410e-04
   275.010      5.82270e+02      1.14270e-01      9.94680e-04
   275.060      5.79590e+02      1.02920e-01      7.89160e-04
   275.110      5.77570e+02      4.84810e-02     -7.44790e-04
   275.160      5.74900e+02      8.76550e-02     -1.83570e-04
   275.210      5.69690e+02      1.15330e-01      4.19140e-04
   275.260      5.67780e+02      1.49750e-01      1.30330e-03
   275.310      5.65900e+02      1.52000e-01      6.09460e-04
   275.360      5.61330e+02      1.35440e-01      6.57700e-04
   275.410      5.58710e+02      1.85230e-01      9.07700e-04
   275.460      5.56470e+02      1.60960e-01      1.57720e-04
   275.510      5.55830e+02      1.26770e-01      2.75760e-04
   275.560      5.51370e+02      1.42920e-01      5.53700e-04
   275.610      5.47700e+02      1.64780e-01      1.77020e-03
   275.660      5.47220e+02      9.77250e-02     -7.01810e-04
   275.710      5.44470e+02      1.09670e-01     -8.99340e-04
   275.760      5.41490e+02      1.39890e-01      1.15170e-05
   275.810      5.42660e+02      5.31280e-02     -2.20200e-03
   275.860      5.40330e+02      1.52750e-01     -4.60560e-04
   275.910      5.36800e+02      1.11700e-01      1.02060e-04
   275.960      5.36030e+02      1.31030e-01      7.62370e-05
   276.010      5.36170e+02      1.10610e-01      4.02200e-04
   276.060      5.36930e+02      8.29420e-02     -7.15320e-04
   276.110      5.37230e+02      3.35790e-02     -1.22330e-03
   276.160      5.35780e+02      2.83680e-02     -1.47390e-03
   276.210      5.33910e+02      7.38250e-02     -1.18110e-03
   276.260      5.29930e+02      1.45350e-01      5.59080e-04
   276.310      5.27880e+02      1.35790e-01      5.63140e-04
   276.360      5.26350e+02      1.17930e-01      2.90150e-04
   276.410      5.24280e+02      5.16500e-02     -5.39430e-04
   276.460      5.16730e+02      1.61830e-01      1.43580e-03
   276.510      5.15310e+02      1.42890e-01      9.16640e-04
   276.560      5.13840e+02      1.53790e-01      9.06020e-04
   276.610      5.12650e+02      1.27560e-01     -1.21070e-04
   276.660      5.11360e+02      1.01710e-01      1.84240e-04
   276.710      5.09240e+02      1.18170e-01      4.26520e-04
   276.760      5.09200e+02      7.23390e-02     -2.02650e-04
   276.810      5.05600e+02      1.14680e-01      1.09070e-03
   276.860      5.04010e+02      1.13320e-01      4.37170e-04
   276.910      5.02500e+02      1.32300e-01      9.54410e-05
   276.960      5.00810e+02      1.09370e-01      3.12940e-04
   277.010      5.01480e+02      9.10160e-02     -3.96540e-04
   277.060      5.00210e+02      8.30650e-02      7.31860e-05
   277.110      4.99630e+02      8.68520e-02     -6.12600e-04
   277.160      4.97490e+02      9.56960e-02      2.45360e-04
   277.210      4.99000e+02      6.28940e-02     -8.34320e-04
   277.260      4.95970e+02      1.02090e-01      7.26360e-04
   277.310      4.95400e+02      9.27370e-02     -2.18730e-04
   277.360      4.93810e+02      1.33600e-01      5.15810e-04
   277.410      4.90630e+02      1.00590e-01      5.05340e-04
   277.460      4.89000e+02      1.28570e-01      4.15120e-05
   277.510      4.86340e+02      1.36620e-01      5.84390e-04
   277.560      4.83300e+02      1.66190e-01      1.62540e-03
   277.610      4.80140e+02      1.69620e-01      1.44200e-03
   277.660      4.75220e+02      1.84680e-01      1.78540e-03
   277.710      4.72800e+02      1.61490e-01      1.36870e-03
   277.760      4.71200e+02      1.68110e-01      1.31210e-03
   277.810      4.69490e+02      1.51970e-01      6.31040e-04
   277.860      4.66020e+02      1.63110e-01      1.52580e-03
   277.910      4.63500e+02      1.69740e-01      1.59820e-04
   277.960      4.62510e+02      1.29410e-01     -1.89260e-04
   278.010      4.59520e+02      1.67360e-01      1.41890e-03
   278.060      4.61800e+02      7.22780e-02     -1.76860e-03
   278.110      4.57600e+02      1.21590e-01      1.53060e-05
   278.160      4.56290e+02      1.26660e-01     -5.71990e-04
   278.210      4.55250e+02      8.27920e-02     -1.15260e-03
   278.260      4.52740e+02      1.55620e-01      5.77980e-04
   278.310      4.51570e+02      1.13040e-01      1.56190e-04
   278.360      4.50050e+02      1.00470e-01      2.41880e-04
   278.410      4.48150e+02      1.01580e-01      6.24620e-05
   278.460      4.48410e+02      8.51820e-02     -5.96540e-04
   278.510      4.45360e+02      1.22170e-01      4.59460e-04
   278.560      4.44070e+02      1.35880e-01      2.01770e-04
   278.610      4.40180e+02      1.88870e-01      1.53940e-03
   278.660      4.40740e+02      1.09490e-01     -2.10550e-04
   278.710      4.40290e+02      1.16640e-01     -8.74960e-04
   278.760      4.38440e+02      5.48740e-02     -9.35050e-04
   278.810      4.32440e+02      1.69070e-01      1.65370e-03
   278.860      4.29850e+02      1.52470e-01      1.69910e-03
   278.910      4.26700e+02      1.92150e-01      1.68020e-03
   278.960      4.24730e+02      1.57150e-01      1.13440e-03
   279.010      4.26310e+02      7.50860e-02     -9.51910e-04
   279.060      4.21750e+02      1.36390e-01      3.78070e-04
   279.110      4.17460e+02      1.90870e-01      1.91310e-03
   279.160      4.16410e+02      1.74090e-01      1.31030e-03
   279.210      4.14380e+02      1.85160e-01      1.50390e-03
   279.260      4.12550e+02      1.75300e-01      1.64720e-03
   279.310      4.13140e+02      1.48210e-01      7.11070e-04
   279.360      4.12440e+02      1.44860e-01      9.70600e-04
   279.410      4.13710e+02      6.87370e-02     -8.38500e-04
   279.460      4.10460e+02      1.51690e-01      8.15900e-04
   279.510      4.13000e+02      6.65750e-02     -1.07790e-03
   279.560      4.11780e+02      7.80400e-02     -8.73210e-04
   279.610      4.09640e+02      8.88410e-02     -5.56060e-04
   279.660      4.07460e+02      1.24700e-01      8.05430e-04
   279.710      4.08440e+02      1.00360e-01     -4.61880e-04
   279.760      4.06010e+02      1.18290e-01      6.87400e-04
   279.810      4.06650e+02      1.01680e-01     -7.65610e-04
   279.860      4.02170e+02      1.72490e-01      1.19100e-03
   279.910      4.02120e+02      1.27210e-01     -2.71570e-04
   279.960      3.96260e+02      1.49100e-01      1.17850e-03
   280.010      3.98840e+02      1.17580e-02     -3.53480e-03
   280.060      3.92980e+02      6.94240e-02     -1.96790e-03
   280.110      3.91740e+02      5.28000e-02     -3.12250e-03
   280.160      3.88170e+02      6.62550e-02     -2.97600e-03
   280.210      3.83250e+02      1.02050e-01     -2.04310e-03
   280.260      3.81540e+02      8.74290e-02     -2.17890e-03
   280.310      3.79770e+02      8.79790e-02     -2.26420e-03
   280.360      3.76930e+02      1.04040e-01     -1.82840e-03
   280.410      3.74210e+02      8.42290e-02     -1.97490e-03
   280.460      3.72780e+02      9.57800e-02     -2.02610e-03
   280.510      3.70090e+02      1.40480e-01     -8.54970e-04
   280.560      3.71490e+02      8.57640e-02     -2.34610e-03
   280.610      3.69490e+02      8.34730e-02     -2.31710e-03
   280.660      3.67310e+02      9.06740e-02     -1.70630e-03
   280.710      3.67020e+02      7.68660e-02     -1.78240e-03
   280.760      3.66000e+02      7.61990e-02     -1.63190e-03
   280.810      3.65930e+02      9.06110e-02     -1.59050e-03
   280.860      3.65720e+02      4.34900e-02     -2.15520e-03
   280.910      3.65060e+02      4.62890e-02     -2.18900e-03
   280.960      3.64610e+02      8.60080e-03     -2.96180e-03
   281.010      3.62410e+02      4.49580e-02     -1.88760e-03
   281.060      3.60620e+02      6.70860e-02     -1.84470e-03
   281.110      3.58570e+02      7.42310e-02     -1.82470e-03
   281.160      3.55410e+02      6.45030e-02     -2.05370e-03
   281.210      3.53210e+02      7.62850e-02     -1.96980e-03
   281.260      3.50330e+02      8.31300e-02     -1.82980e-03
   281.310      3.47660e+02      8.76380e-02     -1.88730e-03
   281.360      3.44420e+02      8.45880e-02     -2.15920e-03
   281.410      3.39290e+02      1.15520e-01     -1.67450e-03
   281.460      3.36130e+02      1.36410e-01     -9.46500e-04
   281.510      3.35210e+02      1.21550e-01     -1.60120e-03
   281.560      3.33060e+02      1.10920e-01     -1.60190e-03
   281.610      3.30340e+02      1.45120e-01     -1.06970e-03
   281.660      3.29060e+02      9.44440e-02     -1.81360e-03
   281.710      3.27320e+02      1.10090e-01     -1.73220e-03
   281.760      3.25800e+02      1.08160e-01     -1.58530e-03
   281.810      3.23310e+02      1.37160e-01     -7.43550e-04
   281.860      3.22350e+02      1.09890e-01     -1.09290e-03
   281.910      3.20930e+02      1.21100e-01     -7.62340e-04
   281.960      3.20210e+02      1.15550e-01     -6.99490e-04
   282.010      3.20000e+02      1.06320e-01     -8.75780e-04
   282.060      3.19450e+02      1.13350e-01     -6.06020e-04
   282.110      3.19000e+02      1.09840e-01     -5.18810e-04
   282.160      3.18690e+02      1.02760e-01     -7.01550e-04
   282.210      3.18240e+02      9.73020e-02     -8.11590e-04
   282.260      3.17400e+02      9.15190e-02     -8.82000e-04
   282.310      3.16280e+02      8.74740e-02     -9.25960e-04
   282.360      3.13310e+02      1.12040e-01     -3.75760e-04
   282.410      3.13100e+02      6.83460e-02     -1.48600e-03
   282.460      3.10690e+02      8.49690e-02     -1.24610e-03
   282.510      3.08490e+02      8.94110e-02     -1.07230e-03
   282.560      3.06820e+02      9.38580e-02     -1.07700e-03
   282.610      3.05040e+02      1.11880e-01     -1.18760e-03
   282.660      3.03530e+02      9.57700e-02     -1.11540e-03
   282.710      3.00930e+02      1.09780e-01     -7.21900e-04
   282.760      3.00850e+02      1.07220e-01     -1.01840e-03
   282.810      2.99850e+02      1.04790e-01     -1.00610e-03
   282.860      2.98530e+02      1.09370e-01     -7.25170e-04
   282.910      2.97750e+02      9.60730e-02     -7.37260e-04
   282.960      2.97080e+02      1.02950e-01     -2.93330e-04
   283.010      2.96550e+02      1.11240e-01     -2.70390e-04
   283.060      2.96630e+02      9.57980e-02     -3.41470e-04
   283.110      2.96910e+02      8.60770e-02     -3.21310e-04
   283.159      2.97330e+02      9.91940e-02     -2.29060e-04
   283.209      2.97350e+02      1.00370e-01      1.56920e-04
   283.259      2.97870e+02      6.75810e-02     -3.42010e-04
   283.309      2.98370e+02      7.88860e-02     -3.12430e-04
   283.359      2.97210e+02      7.05630e-02     -2.44060e-04
   283.409      2.95930e+02      7.35870e-02     -7.95680e-04
   283.459      2.93600e+02      6.40140e-02     -8.90970e-04
   283.509      2.91200e+02      1.10210e-01      1.17210e-05
   283.559      2.89090e+02      1.08690e-01     -1.63600e-04
   283.609      2.86860e+02      9.36850e-02     -9.06360e-04
   283.659      2.82890e+02      1.29550e-01     -2.55390e-04
   283.709      2.80600e+02      1.20080e-01     -5.98530e-04
   283.759      2.78170e+02      1.43160e-01     -7.22970e-05
   283.809      2.76890e+02      1.10840e-01     -1.06010e-03
   283.859      2.72070e+02      1.45340e-01     -1.63440e-04
   283.909      2.70940e+02      1.19330e-01     -1.07810e-03
   283.959      2.67720e+02      1.40780e-01     -5.27120e-04
   284.009      2.67070e+02      1.13800e-01     -1.12880e-03
   284.059      2.65250e+02      1.23020e-01     -1.01980e-03
   284.109      2.63130e+02      1.43650e-01     -5.60830e-04
   284.159      2.60540e+02      1.55300e-01      8.23020e-05
   284.209      2.61130e+02      1.25550e-01     -7.76890e-04
   284.259      2.59940e+02      1.31750e-01     -3.43850e-04
   284.309      2.59430e+02      1.33990e-01     -2.28960e-04
   284.359      2.58410e+02      1.20520e-01     -3.91340e-04
   284.409      2.56610e+02      1.19620e-01     -2.64440e-04
   284.459      2.55670e+02      1.21600e-01     -2.34610e-04
   284.509      2.55160e+02      1.21910e-01     -4.78000e-04
   284.559      2.53000e+02      1.32220e-01     -2.30210e-05
   284.609      2.51300e+02      1.35640e-01      2.94300e-05
   284.659      2.51190e+02      1.24480e-01     -1.49660e-04
   284.709      2.50320e+02      1.21190e-01     -1.60180e-04
   284.759      2.49320e+02      1.35600e-01      7.53930e-05
   284.809      2.47240e+02      1.25630e-01      3.49200e-05
   284.859      2.47380e+02      8.94080e-02     -7.80640e-04
   284.909      2.44450e+02      1.02360e-01     -3.58710e-04
   284.959      2.43730e+02      1.20740e-01     -2.33100e-04
   285.009      2.38940e+02      1.87580e-01      1.28220e-03
   285.059      2.36790e+02      1.88010e-01      1.39890e-03
   285.109      2.33440e+02      2.16460e-01      2.11780e-03
   285.159      2.32090e+02      2.05320e-01      1.67720e-03
   285.209      2.30260e+02      1.76440e-01      1.27620e-03
   285.259      2.29720e+02      1.48680e-01      6.32970e-04
   285.309      2.27520e+02      1.62820e-01      1.07470e-03
   285.359      2.26460e+02      1.61690e-01      8.46510e-04
   285.409      2.25510e+02      1.67640e-01      9.71270e-04
   285.459      2.23460e+02      1.91140e-01      1.48300e-03
   285.509      2.23980e+02      1.46250e-01      7.47970e-04
   285.559      2.23830e+02      1.36380e-01      5.62300e-04
   285.609      2.23610e+02      1.30960e-01      4.96800e-04
   285.659      2.22850e+02      1.20720e-01      6.25580e-04
   285.709      2.22730e+02      1.25060e-01      6.82130e-04
   285.759      2.22820e+02      1.18690e-01      4.64430e-04
   285.809      2.20960e+02      1.32980e-01      9.97950e-04
   285.859      2.20740e+02      1.40920e-01      8.45420e-04
   285.909      2.19540e+02      1.15720e-01      5.79930e-04
   285.959      2.17070e+02      1.49970e-01      1.53310e-03
   286.009      2.17890e+02      1.18570e-01      6.40360e-04
   286.059      2.16940e+02      1.30240e-01      6.99230e-04
   286.109      2.15590e+02      1.17570e-01      6.31270e-04
   286.159      2.14240e+02      1.13130e-01      3.39130e-04
   286.209      2.13230e+02      1.28560e-01      4.99330e-04
   286.259      2.12260e+02      1.28850e-01      5.91770e-04
   286.309      2.11040e+02      1.14940e-01      4.75600e-04
   286.359      2.09630e+02      1.31590e-01      5.95870e-04
   286.409      2.08280e+02      1.17210e-01      3.73200e-04
   286.459      2.06720e+02      1.23290e-01      4.83070e-04
   286.509      2.05860e+02      1.39510e-01      6.81510e-04
   286.559      2.05190e+02      1.24110e-01      2.58760e-04
   286.609      2.03960e+02      1.23270e-01      1.53880e-04
   286.659      2.02270e+02      1.33870e-01      4.68330e-04
   286.709      2.01600e+02      9.89100e-02     -1.43470e-04
   286.759      2.00560e+02      1.17800e-01      3.12340e-04
   286.809      1.99880e+02      1.18940e-01      3.34320e-04
   286.859      1.98230e+02      1.42670e-01      7.43640e-04
   286.909      1.97990e+02      1.15400e-01      3.18930e-04
   286.959      1.97460e+02      1.31730e-01      7.43890e-04
   287.009      1.97020e+02      1.14560e-01      5.44780e-04
   287.059      1.96890e+02      1.03900e-01      6.78720e-05
   287.109      1.95790e+02      1.09850e-01      3.56270e-04
   287.159      1.94030e+02      1.11100e-01      5.62550e-04
   287.209      1.93710e+02      1.06260e-01      3.94120e-04
   287.259      1.92990e+02      9.90530e-02      1.71140e-04
   287.309      1.91680e+02      1.13840e-01      3.95580e-04
   287.359      1.89350e+02      1.25860e-01      7.13360e-04
   287.409      1.87900e+02      1.22750e-01      4.36020e-04
   287.459      1.85940e+02      1.26510e-01      4.85910e-04
   287.509      1.85920e+02      1.12690e-01      4.01290e-05
   287.559      1.83930e+02      1.07960e-01     -8.33120e-05
   287.609      1.81380e+02      1.30830e-01      3.41090e-04
   287.659      1.79270e+02      1.30620e-01      2.98090e-04
   287.709      1.79330e+02      9.72490e-02     -4.77340e-04
   287.759      1.76280e+02      1.43860e-01      5.91650e-04
   287.809      1.75250e+02      1.43060e-01      4.65430e-04
   287.859      1.73540e+02      1.46320e-01      5.48460e-04
   287.909      1.72020e+02      1.49740e-01      5.89520e-04
   287.959      1.70720e+02      1.57150e-01      8.74380e-04
   288.009      1.71960e+02      1.04720e-01     -4.52120e-04
   288.059      1.69960e+02      1.26600e-01      6.64970e-05
   288.109      1.68970e+02      1.23510e-01      1.20910e-04
   288.159      1.67150e+02      1.41000e-01      4.89460e-04
   288.209      1.66220e+02      1.38220e-01      4.89440e-04
   288.259      1.65680e+02      1.37110e-01      4.64570e-04
   288.309      1.65790e+02      1.13020e-01     -1.48070e-05
   288.359      1.63950e+02      1.34670e-01      6.25120e-04
   288.409      1.63680e+02      1.22260e-01      3.57500e-04
   288.459      1.62760e+02      1.33340e-01      6.68800e-04
   288.509      1.63140e+02      1.20700e-01      7.35080e-05
   288.559      1.62390e+02      9.89180e-02     -1.63160e-04
   288.609      1.60910e+02      1.26360e-01      4.54170e-04
   288.659      1.59930e+02      1.26420e-01      3.64570e-04
   288.709      1.59360e+02      1.25600e-01      3.51890e-04
   288.759      1.59290e+02      1.07710e-01     -6.82400e-05
   288.809      1.57370e+02      1.11780e-01      2.85280e-04
   288.859      1.56460e+02      1.20010e-01      3.05750e-04
   288.909      1.54990e+02      1.29460e-01      5.66540e-04
   288.959      1.54810e+02      1.07220e-01     -6.61200e-06
   289.009      1.54210e+02      1.33440e-01      4.65880e-04
   289.059      1.52820e+02      1.20450e-01      5.58660e-04
   289.109      1.52150e+02      1.07750e-01      1.91090e-04
   289.159      1.51060e+02      1.02610e-01      1.70730e-04
   289.209      1.50550e+02      1.00400e-01      4.63760e-05
   289.259      1.49670e+02      1.02160e-01      2.78810e-04
   289.309      1.48790e+02      1.11990e-01      3.00440e-04
   289.359      1.48760e+02      6.86810e-02     -7.04460e-04
   289.409      1.46180e+02      1.18630e-01      5.60330e-04
   289.459      1.45820e+02      1.08660e-01      1.72710e-04
   289.509      1.44900e+02      1.03970e-01      5.84060e-05
   289.559      1.43500e+02      1.21140e-01      4.18170e-04
   289.609      1.42040e+02      1.26300e-01      6.37930e-04
   289.659      1.41800e+02      1.07690e-01      1.93700e-04
   289.709      1.40820e+02      1.06230e-01      1.53680e-04
   289.759      1.41100e+02      9.21740e-02     -1.68490e-04
   289.809      1.39780e+02      1.09170e-01      2.44820e-04
   289.859      1.39640e+02      9.62510e-02     -1.81820e-05
   289.909      1.38540e+02      1.15710e-01      4.58940e-04
   289.959      1.38280e+02      1.04530e-01      1.96850e-04
   290.009      1.37800e+02      1.04050e-01      2.81680e-04
   290.059      1.36640e+02      1.02800e-01      3.08740e-04
   290.109      1.36020e+02      8.65420e-02      7.02760e-05
   290.159      1.34780e+02      1.22650e-01      5.58720e-04
   290.209      1.34340e+02      1.08410e-01      3.80880e-04
   290.259      1.34180e+02      9.33220e-02      8.65150e-05
   290.309      1.33220e+02      9.77640e-02      3.06950e-04
   290.359      1.32810e+02      9.83970e-02      2.21680e-04
   290.409      1.32270e+02      1.01410e-01      2.29320e-04
   290.459      1.31830e+02      9.61150e-02      5.96180e-05
