# K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, "Absolute
# absorption cross-section measurements of Schumann-Runge continuum 
# of O2 at 90 and 295 K," J. Mol. Spectrosc. 229, 238-243 (2005).  
#
# data from http://www.atmosphere.mpg.de/enid/...
#
#               295K          95K
#
130.04    4.3338e-19    4.110e-19
139.99    1.4381e-17	1.353e-17
140.04    1.4400e-17	1.354e-17
140.09    1.4409e-17	1.354e-17
140.14    1.4417e-17	1.355e-17
140.19    1.4425e-17	1.356e-17
140.24    1.4427e-17	1.358e-17
140.29    1.4416e-17	1.359e-17
140.34    1.4402e-17	1.360e-17
140.39    1.4385e-17	1.362e-17
140.44    1.4368e-17	1.363e-17
140.49    1.4353e-17	1.365e-17
140.54    1.4345e-17	1.367e-17
140.59    1.4347e-17	1.368e-17
140.64    1.4353e-17	1.369e-17
140.69    1.4357e-17	1.369e-17
140.74    1.4369e-17	1.369e-17
140.79    1.4389e-17	1.369e-17
140.84    1.4401e-17	1.368e-17
140.89    1.4405e-17	1.367e-17
140.94    1.4413e-17	1.366e-17
140.99    1.4421e-17	1.365e-17
141.04    1.4414e-17	1.364e-17
141.09    1.4402e-17	1.364e-17
141.14    1.4399e-17	1.365e-17
141.19    1.4389e-17	1.367e-17
141.24    1.4369e-17	1.368e-17
141.29    1.4357e-17	1.370e-17
141.34    1.4349e-17	1.371e-17
141.39    1.4345e-17	1.371e-17
141.44    1.4338e-17	1.371e-17
141.49    1.4333e-17	1.371e-17
141.54    1.4337e-17	1.369e-17
141.59    1.4343e-17	1.368e-17
141.64    1.4331e-17	1.366e-17
141.69    1.4327e-17	1.365e-17
141.74    1.4340e-17	1.364e-17
141.79    1.4355e-17	1.364e-17
141.84    1.4368e-17	1.364e-17
141.89    1.4397e-17	1.365e-17
141.94    1.4429e-17	1.366e-17
141.99    1.4443e-17	1.367e-17
142.04    1.4448e-17	1.368e-17
142.09    1.4471e-17	1.368e-17
142.14    1.4477e-17	1.368e-17
142.19    1.4473e-17	1.367e-17
142.24    1.4477e-17	1.366e-17
142.29    1.4473e-17	1.365e-17
142.34    1.4455e-17	1.364e-17
142.39    1.4442e-17	1.363e-17
142.44    1.4433e-17	1.363e-17
142.49    1.4415e-17	1.363e-17
142.54    1.4395e-17	1.362e-17
142.59    1.4380e-17	1.362e-17
142.64    1.4360e-17	1.362e-17
142.69    1.4329e-17	1.361e-17
142.74    1.4303e-17	1.360e-17
142.79    1.4280e-17	1.359e-17
142.84    1.4249e-17	1.358e-17
142.89    1.4219e-17	1.356e-17
142.94    1.4205e-17	1.356e-17
142.99    1.4198e-17	1.355e-17
143.04    1.4197e-17	1.355e-17
143.09    1.4202e-17	1.355e-17
143.14    1.4218e-17	1.356e-17
143.19    1.4225e-17	1.357e-17
143.24    1.4221e-17	1.358e-17
143.29    1.4213e-17	1.359e-17
