# wavelength       SIGMA = C0 + C1*T + C2*T**2 um^2         wavelength
# (vacuo nm)         C0          C1(T)       C2(T^2)         (air nm)
#
   248.893      0.10967E+04 -0.16977E+00  0.21074E-03       248.818  
   248.943      0.11081E+04 -0.41411E+00 -0.68327E-02       248.868  
   248.993      0.11044E+04 -0.22000E+00 -0.14616E-02       248.918  
   249.043      0.11051E+04 -0.21727E+00 -0.13387E-02       248.968  
   249.093      0.11013E+04 -0.13746E+00  0.12633E-02       249.018  
   249.143      0.11021E+04 -0.13650E+00  0.44909E-03       249.068  
   249.193      0.11016E+04 -0.11511E+00  0.12959E-03       249.118  
   249.243      0.11044E+04 -0.15668E+00 -0.15135E-02       249.168  
   249.293      0.11017E+04 -0.17565E+00 -0.17477E-02       249.218  
   249.343      0.11015E+04 -0.13975E+00 -0.18195E-02       249.268  
   249.393      0.11007E+04 -0.15932E+00 -0.63639E-03       249.318  
   249.443      0.11025E+04 -0.12671E+00 -0.12836E-02       249.368  
   249.494      0.10973E+04 -0.78197E-01  0.93960E-03       249.418  
   249.543      0.11029E+04 -0.15282E+00 -0.13897E-02       249.468  
   249.593      0.11005E+04 -0.47175E-01  0.13919E-02       249.518  
   249.643      0.11086E+04 -0.22045E+00 -0.25688E-02       249.568  
   249.693      0.11097E+04 -0.18251E+00 -0.22875E-02       249.618  
   249.743      0.11163E+04 -0.27500E+00 -0.38861E-02       249.668  
   249.793      0.11138E+04 -0.23784E+00 -0.24173E-02       249.718  
   249.843      0.11128E+04 -0.13594E+00 -0.52227E-03       249.768  
   249.893      0.11130E+04 -0.15529E+00 -0.54696E-03       249.818  
   249.943      0.11158E+04 -0.19671E+00 -0.16384E-02       249.868  
   249.988      0.11154E+04 -0.19226E+00 -0.17004E-02       249.912  
   250.038      0.11163E+04 -0.13503E+00 -0.74660E-03       249.962  
   250.088      0.11157E+04 -0.16280E+00 -0.80246E-03       250.012  
   250.138      0.11175E+04 -0.18476E+00 -0.29182E-02       250.062  
   250.188      0.11136E+04 -0.10454E+00 -0.10716E-02       250.112  
   250.237      0.11134E+04 -0.14397E+00 -0.17076E-02       250.162  
   250.287      0.11085E+04 -0.67394E-01  0.21277E-03       250.212  
   250.337      0.11065E+04 -0.33063E-01  0.57225E-04       250.262  
   250.387      0.11057E+04 -0.35867E-01  0.38340E-03       250.312  
   250.438      0.11046E+04 -0.67087E-01 -0.43571E-03       250.362  
   250.487      0.11035E+04 -0.42714E-01 -0.50605E-03       250.412  
   250.537      0.11018E+04 -0.10622E-02  0.32103E-03       250.462  
   250.588      0.11052E+04 -0.13145E+00 -0.28109E-02       250.512  
   250.637      0.11025E+04 -0.29729E-01 -0.38953E-03       250.562  
   250.688      0.11014E+04 -0.42298E-02  0.45596E-04       250.612  
   250.738      0.11032E+04 -0.90402E-01 -0.17790E-02       250.662  
   250.786      0.11019E+04 -0.65068E-01 -0.13255E-03       250.711  
   250.837      0.11020E+04 -0.12487E-01  0.79516E-03       250.761  
   250.886      0.11055E+04 -0.15755E+00 -0.21460E-02       250.811  
   250.937      0.11019E+04 -0.73839E-01  0.65051E-04       250.861  
   250.986      0.11067E+04 -0.14639E+00 -0.16006E-02       250.911  
   251.037      0.11069E+04 -0.10730E+00 -0.24470E-03       250.961  
   251.087      0.11066E+04 -0.10314E+00 -0.21538E-03       251.011  
   251.136      0.11102E+04 -0.16396E+00 -0.17817E-02       251.061  
   251.187      0.11089E+04 -0.72916E-01 -0.16930E-04       251.111  
   251.237      0.11133E+04 -0.15458E+00 -0.16320E-02       251.161  
   251.287      0.11151E+04 -0.14004E+00 -0.60576E-03       251.211  
   251.336      0.11182E+04 -0.23757E+00 -0.19230E-02       251.261  
   251.386      0.11241E+04 -0.19355E+00 -0.14628E-02       251.311  
   251.437      0.11286E+04 -0.19758E+00 -0.12465E-02       251.361  
   251.487      0.11335E+04 -0.16503E+00  0.18240E-03       251.411  
   251.537      0.11400E+04 -0.26755E+00 -0.15749E-02       251.461  
