2.500E-01 1.365E+00 -3.286E-08
3.000E-01 1.352E+00 -1.584E-08
3.500E-01 1.346E+00 -6.595E-09
4.000E-01 1.342E+00 -2.082E-09
4.500E-01 1.340E+00 -1.265E-09
5.500E-01 1.336E+00 -2.179E-09
6.000E-01 1.335E+00 -1.100E-08
6.500E-01 1.334E+00 -1.641E-08
7.000E-01 1.334E+00 -3.315E-08
7.500E-01 1.333E+00 -1.537E-07
8.000E-01 1.332E+00 -1.239E-07
9.000E-01 1.331E+00 -4.797E-07
1.000E+00 1.330E+00 -2.853E-06
1.250E+00 1.325E+00 -8.652E-06
1.500E+00 1.323E+00 -1.978E-04
1.750E+00 1.315E+00 -1.086E-04
2.000E+00 1.308E+00 -1.104E-03
2.500E+00 1.263E+00 -1.795E-03
3.000E+00 1.369E+00 -2.672E-01
3.200E+00 1.473E+00 -9.356E-02
3.390E+00 1.421E+00 -2.681E-02
3.500E+00 1.399E+00 -1.345E-02
3.750E+00 1.370E+00 -6.972E-03
4.000E+00 1.352E+00 -7.906E-03
4.500E+00 1.333E+00 -1.630E-02
5.000E+00 1.326E+00 -1.536E-02
5.500E+00 1.299E+00 -1.627E-02
6.000E+00 1.269E+00 -1.094E-01
6.200E+00 1.365E+00 -9.010E-02
6.500E+00 1.340E+00 -4.162E-02
7.200E+00 1.309E+00 -3.602E-02
7.900E+00 1.290E+00 -4.627E-02
8.200E+00 1.284E+00 -5.171E-02
8.500E+00 1.281E+00 -5.626E-02
8.700E+00 1.279E+00 -5.789E-02
9.000E+00 1.273E+00 -5.605E-02
9.200E+00 1.264E+00 -5.633E-02
9.500E+00 1.255E+00 -6.362E-02
9.800E+00 1.248E+00 -6.511E-02
1.000E+01 1.236E+00 -6.181E-02
1.060E+01 1.194E+00 -7.482E-02
1.100E+01 1.167E+00 -1.074E-01
1.150E+01 1.147E+00 -1.483E-01
1.250E+01 1.140E+00 -2.573E-01
1.300E+01 1.161E+00 -3.020E-01
1.400E+01 1.222E+00 -3.652E-01
1.480E+01 1.268E+00 -3.908E-01
1.500E+01 1.279E+00 -3.968E-01
1.640E+01 1.351E+00 -4.266E-01
1.720E+01 1.395E+00 -4.334E-01
1.800E+01 1.437E+00 -4.155E-01
1.850E+01 1.456E+00 -4.104E-01
2.000E+01 1.489E+00 -3.829E-01
2.130E+01 1.499E+00 -3.766E-01
2.250E+01 1.516E+00 -3.608E-01
2.500E+01 1.542E+00 -3.518E-01
2.790E+01 1.559E+00 -3.347E-01
3.000E+01 1.561E+00 -3.240E-01
3.500E+01 1.542E+00 -3.320E-01
4.000E+01 1.529E+00 -3.805E-01
