2.500E-01 1.398E+00 -1.229E-06
3.000E-01 1.388E+00 -4.935E-07
3.500E-01 1.383E+00 -8.291E-08
4.000E-01 1.378E+00 -8.632E-09
4.500E-01 1.376E+00 -6.623E-09
5.000E-01 1.375E+00 -4.490E-09
5.500E-01 1.373E+00 -3.895E-09
6.000E-01 1.370E+00 -1.213E-08
6.500E-01 1.369E+00 -2.266E-08
7.000E-01 1.369E+00 -7.357E-08
7.500E-01 1.369E+00 -3.784E-07
8.000E-01 1.365E+00 -5.642E-07
9.000E-01 1.365E+00 -1.057E-05
1.000E+00 1.361E+00 -3.613E-05
1.250E+00 1.358E+00 -9.277E-05
1.500E+00 1.354E+00 -2.890E-04
1.750E+00 1.346E+00 -2.593E-04
2.000E+00 1.341E+00 -1.076E-03
2.500E+00 1.302E+00 -2.284E-03
3.000E+00 1.429E+00 -2.089E-01
3.200E+00 1.481E+00 -7.088E-02
3.390E+00 1.437E+00 -1.807E-02
3.500E+00 1.419E+00 -7.523E-03
3.750E+00 1.393E+00 -2.995E-03
4.000E+00 1.382E+00 -3.830E-03
4.500E+00 1.370E+00 -1.051E-02
5.000E+00 1.360E+00 -1.002E-02
5.500E+00 1.327E+00 -9.675E-03
6.000E+00 1.300E+00 -8.390E-02
6.200E+00 1.420E+00 -7.212E-02
6.500E+00 1.368E+00 -3.097E-02
7.200E+00 1.338E+00 -2.606E-02
7.900E+00 1.320E+00 -2.887E-02
8.200E+00 1.318E+00 -3.147E-02
8.500E+00 1.327E+00 -3.412E-02
8.700E+00 1.351E+00 -3.600E-02
9.000E+00 1.355E+00 -3.704E-02
9.200E+00 1.340E+00 -3.782E-02
9.500E+00 1.324E+00 -3.805E-02
9.800E+00 1.309E+00 -4.022E-02
1.000E+01 1.295E+00 -4.218E-02
1.060E+01 1.256E+00 -5.455E-02
1.100E+01 1.232E+00 -7.687E-02
1.150E+01 1.211E+00 -1.112E-01
1.250E+01 1.194E+00 -2.005E-01
1.300E+01 1.210E+00 -2.359E-01
1.400E+01 1.258E+00 -2.865E-01
1.480E+01 1.299E+00 -3.079E-01
1.500E+01 1.313E+00 -3.137E-01
1.640E+01 1.398E+00 -3.459E-01
1.720E+01 1.471E+00 -3.546E-01
1.800E+01 1.509E+00 -3.548E-01
1.850E+01 1.522E+00 -3.522E-01
2.000E+01 1.547E+00 -3.350E-01
2.130E+01 1.556E+00 -3.275E-01
2.250E+01 1.567E+00 -3.243E-01
2.500E+01 1.586E+00 -3.197E-01
2.790E+01 1.602E+00 -3.236E-01
3.000E+01 1.604E+00 -3.213E-01
3.500E+01 1.587E+00 -3.755E-01
4.000E+01 1.572E+00 -5.330E-01
